mon,farASN,farIP,Month,CongestedDays,UncongestedDays,columnG,Code
las-us,32934,198.233.122.154,2017-11-01T00:00:00Z,0,17,0,top
las-us,1299,62.115.12.93,2017-10-01T00:00:00Z,0,13,0,text
las-us,32934,198.233.142.190,2017-11-01T00:00:00Z,0,18,0,middle
las-us,32934,208.44.237.122,2017-11-01T00:00:00Z,0,16,0,text
las-us,20940,216.206.47.190,2017-11-01T00:00:00Z,0,17,0,text
las-us,20940,216.207.157.226,2017-11-01T00:00:00Z,0,18,0,top
las-us,3561,63.146.26.118,2017-10-01T00:00:00Z,0,15,0,top
las-us,1299,62.115.12.93,2017-11-01T00:00:00Z,0,18,0,middle
las-us,3561,63.146.26.118,2017-11-01T00:00:00Z,0,17,0,text
las-us,6453,63.146.26.146,2017-11-01T00:00:00Z,0,19,0,middle
las-us,3561,63.146.26.22,2017-11-01T00:00:00Z,0,15,0,top
las-us,3257,63.146.26.246,2017-11-01T00:00:00Z,0,18,0,middle
las-us,6453,63.146.26.146,2017-10-01T00:00:00Z,0,16,0,middle
las-us,6461,63.146.26.254,2017-11-01T00:00:00Z,0,20,0,middle
las-us,3561,63.146.26.22,2017-10-01T00:00:00Z,0,13,0,middle
las-us,6453,63.146.26.250,2017-10-01T00:00:00Z,0,17,0,text
las-us,3561,63.146.26.26,2017-10-01T00:00:00Z,0,11,0,text
las-us,3561,63.146.26.26,2017-11-01T00:00:00Z,0,13,0,middle
las-us,3257,63.146.27.146,2017-10-01T00:00:00Z,0,15,0,middle
las-us,1299,63.146.27.250,2017-10-01T00:00:00Z,0,9,0,middle
las-us,3561,63.146.26.46,2017-11-01T00:00:00Z,0,8,0,middle
las-us,1273,63.146.27.30,2017-10-01T00:00:00Z,0,0,0,middle
las-us,714,63.148.110.2,2017-10-01T00:00:00Z,0,10,0,middle
las-us,6461,63.146.26.66,2017-11-01T00:00:00Z,0,14,0,middle
las-us,22822,63.149.192.206,2017-10-01T00:00:00Z,0,16,0,middle
las-us,3257,63.146.27.146,2017-11-01T00:00:00Z,0,20,0,middle
las-us,1299,63.146.27.198,2017-11-01T00:00:00Z,1,19,0.041666667,top
las-us,1299,63.146.27.250,2017-11-01T00:00:00Z,0,20,0,top
las-us,1273,63.146.27.30,2017-11-01T00:00:00Z,0,16,0,top
las-us,20940,63.150.8.182,2017-10-01T00:00:00Z,0,4,0,middle
las-us,714,63.147.70.238,2017-11-01T00:00:00Z,0,14,0,text
las-us,714,63.148.110.2,2017-11-01T00:00:00Z,0,9,0,top
las-us,20940,63.151.132.210,2017-10-01T00:00:00Z,0,13,0,middle
las-us,20940,63.148.121.122,2017-11-01T00:00:00Z,0,21,0,middle
las-us,20940,63.148.137.250,2017-11-01T00:00:00Z,0,17,0,text
las-us,20940,63.149.189.254,2017-11-01T00:00:00Z,0,17,0,text
las-us,22822,63.149.192.206,2017-11-01T00:00:00Z,0,20,0,middle
las-us,20940,63.150.8.182,2017-11-01T00:00:00Z,0,23,0,middle
las-us,20940,63.151.132.210,2017-11-01T00:00:00Z,0,16,0,top
las-us,3561,63.234.57.10,2017-10-01T00:00:00Z,4,11,0.635416667,top
las-us,32934,63.151.207.78,2017-11-01T00:00:00Z,0,21,0,middle
las-us,16509,63.156.205.154,2017-11-01T00:00:00Z,0,20,0,top
las-us,22822,63.156.7.10,2017-11-01T00:00:00Z,1,9,0.0625,middle
las-us,174,63.235.41.190,2017-10-01T00:00:00Z,0,14,0,text
las-us,16509,63.158.0.210,2017-11-01T00:00:00Z,0,6,0,middle
las-us,20940,63.158.61.138,2017-11-01T00:00:00Z,0,20,0,middle
las-us,714,63.237.14.134,2017-10-01T00:00:00Z,0,17,0,text
las-us,15169,63.237.160.98,2017-10-01T00:00:00Z,19,3,0.084429825,text
las-us,8075,63.158.61.198,2017-11-01T00:00:00Z,0,19,0,middle
las-us,8075,63.233.107.246,2017-11-01T00:00:00Z,0,16,0,middle
las-us,3561,63.234.57.10,2017-11-01T00:00:00Z,0,20,0,top
las-us,6461,64.125.12.121,2017-10-01T00:00:00Z,0,17,0,middle
las-us,3257,63.235.40.254,2017-11-01T00:00:00Z,0,6,0,middle
las-us,6453,64.86.21.124,2017-10-01T00:00:00Z,0,16,0,middle
las-us,174,63.235.41.118,2017-11-01T00:00:00Z,0,18,0,top
las-us,3356,63.235.41.122,2017-11-01T00:00:00Z,3,4,0.041666667,text
las-us,174,63.235.41.190,2017-11-01T00:00:00Z,0,19,0,text
las-us,174,63.235.41.194,2017-11-01T00:00:00Z,0,14,0,top
las-us,714,63.237.14.134,2017-11-01T00:00:00Z,9,12,0.703703704,top
las-us,15169,63.237.160.98,2017-11-01T00:00:00Z,27,0,0.18287037,top
las-us,20940,63.237.241.162,2017-11-01T00:00:00Z,0,20,0,top
las-us,16509,63.238.135.194,2017-11-01T00:00:00Z,0,20,0,middle
las-us,20940,65.113.36.2,2017-10-01T00:00:00Z,0,12,0,top
las-us,714,63.238.71.90,2017-11-01T00:00:00Z,0,14,0,text
las-us,6461,64.125.12.121,2017-11-01T00:00:00Z,0,19,0,top
las-us,16509,65.113.42.14,2017-10-01T00:00:00Z,0,15,0,top
las-us,6453,64.86.21.124,2017-11-01T00:00:00Z,0,18,0,middle
las-us,20940,65.113.36.2,2017-11-01T00:00:00Z,0,17,0,text
las-us,16509,65.113.42.14,2017-11-01T00:00:00Z,0,19,0,middle
las-us,16509,65.113.42.246,2017-11-01T00:00:00Z,0,20,0,top
las-us,32934,65.115.0.110,2017-10-01T00:00:00Z,0,9,0,middle
las-us,20940,65.115.215.174,2017-10-01T00:00:00Z,0,0,0,text
las-us,20940,65.114.126.2,2017-11-01T00:00:00Z,0,18,0,text
las-us,32934,65.115.0.110,2017-11-01T00:00:00Z,0,9,0,middle
las-us,20940,65.115.215.174,2017-11-01T00:00:00Z,0,0,0,text
las-us,714,65.115.84.166,2017-10-01T00:00:00Z,0,16,0,middle
las-us,3561,65.120.23.18,2017-10-01T00:00:00Z,0,12,0,text
las-us,3561,65.120.23.194,2017-10-01T00:00:00Z,0,0,0,text
las-us,714,65.115.84.166,2017-11-01T00:00:00Z,0,13,0,middle
las-us,3561,65.120.23.22,2017-10-01T00:00:00Z,0,14,0,top
las-us,16509,65.120.78.82,2017-10-01T00:00:00Z,0,13,0,middle
las-us,714,65.115.84.218,2017-11-01T00:00:00Z,0,11,0,middle
las-us,3561,65.120.23.18,2017-11-01T00:00:00Z,0,15,0,middle
las-us,3561,65.120.23.194,2017-11-01T00:00:00Z,0,0,0,top
las-us,3561,65.120.23.22,2017-11-01T00:00:00Z,0,12,0,top
las-us,20940,65.122.109.226,2017-10-01T00:00:00Z,0,8,0,top
las-us,16509,65.120.78.82,2017-11-01T00:00:00Z,0,20,0,middle
las-us,16509,65.122.235.178,2017-10-01T00:00:00Z,0,16,0,middle
las-us,20940,65.120.84.186,2017-11-01T00:00:00Z,0,18,0,text
las-us,20940,65.122.109.226,2017-11-01T00:00:00Z,0,20,0,text
las-us,16509,65.122.235.170,2017-11-01T00:00:00Z,0,18,0,top
las-us,16509,65.122.235.174,2017-11-01T00:00:00Z,0,21,0,middle
las-us,20940,65.122.30.162,2017-10-01T00:00:00Z,0,13,0,middle
las-us,16509,65.122.235.178,2017-11-01T00:00:00Z,0,19,0,text
las-us,20940,65.124.168.170,2017-10-01T00:00:00Z,0,8,0,text
las-us,16509,65.126.18.10,2017-10-01T00:00:00Z,0,17,0,text
las-us,16509,65.153.118.122,2017-10-01T00:00:00Z,0,0,0,middle
las-us,20940,65.122.30.162,2017-11-01T00:00:00Z,0,19,0,text
las-us,32934,65.153.118.126,2017-10-01T00:00:00Z,0,16,0,middle
las-us,16509,65.153.72.14,2017-10-01T00:00:00Z,0,15,0,middle
las-us,20940,65.124.168.170,2017-11-01T00:00:00Z,0,21,0,top
las-us,8075,65.156.60.218,2017-10-01T00:00:00Z,0,15,0,text
las-us,16509,67.132.144.250,2017-10-01T00:00:00Z,0,12,0,text
las-us,16509,65.126.18.10,2017-11-01T00:00:00Z,0,21,0,middle
las-us,16509,65.126.19.90,2017-11-01T00:00:00Z,0,17,0,top
las-us,22822,65.127.222.198,2017-11-01T00:00:00Z,0,18,0,top
las-us,20940,65.152.83.46,2017-11-01T00:00:00Z,0,21,0,top
las-us,16509,65.153.118.122,2017-11-01T00:00:00Z,0,7,0,middle
las-us,32934,65.153.118.126,2017-11-01T00:00:00Z,0,16,0,middle
las-us,20940,65.153.189.118,2017-11-01T00:00:00Z,0,16,0,middle
las-us,16509,65.153.72.14,2017-11-01T00:00:00Z,0,22,0,middle
las-us,3356,65.154.149.246,2017-11-01T00:00:00Z,0,19,0,top
las-us,3561,65.154.31.2,2017-11-01T00:00:00Z,0,22,0,top
las-us,8075,65.156.60.218,2017-11-01T00:00:00Z,0,20,0,top
las-us,16509,67.133.224.194,2017-10-01T00:00:00Z,0,10,0,middle
las-us,20940,67.133.42.78,2017-10-01T00:00:00Z,0,15,0,middle
las-us,3561,67.148.48.70,2017-10-01T00:00:00Z,0,9,0,bottom
las-us,3356,67.63.236.74,2017-10-01T00:00:00Z,0,10,0,middle
las-us,3356,75.163.31.254,2017-10-01T00:00:00Z,0,16,0,middle
las-us,714,67.131.239.246,2017-11-01T00:00:00Z,0,10,0,middle
las-us,16509,67.132.144.242,2017-11-01T00:00:00Z,0,6,0,text
las-us,16509,67.132.144.250,2017-11-01T00:00:00Z,0,17,0,middle
las-us,714,67.133.189.114,2017-11-01T00:00:00Z,0,11,0,middle
las-us,16509,67.133.224.194,2017-11-01T00:00:00Z,0,18,0,top
las-us,16509,67.133.224.206,2017-11-01T00:00:00Z,0,16,0,middle
las-us,20940,67.133.42.78,2017-11-01T00:00:00Z,0,17,0,top
las-us,1299,67.14.63.38,2017-11-01T00:00:00Z,0,19,0,middle
las-us,3561,67.148.48.66,2017-11-01T00:00:00Z,0,7,0,top
las-us,3561,67.148.48.70,2017-11-01T00:00:00Z,0,3,0,bottom
las-us,3356,67.63.236.74,2017-11-01T00:00:00Z,0,18,0,middle
las-us,16509,72.165.86.74,2017-11-01T00:00:00Z,0,14,0,middle
las-us,16509,72.165.86.90,2017-11-01T00:00:00Z,0,14,0,middle
las-us,3356,75.163.31.254,2017-11-01T00:00:00Z,6,15,0.060763889,text
las-us,174,154.54.11.165,2017-12-01T00:00:00Z,0,25,0,middle
las-us,174,154.54.11.185,2017-12-01T00:00:00Z,1,27,0.083333333,text
las-us,3292,195.215.109.52,2017-12-01T00:00:00Z,0,10,0,top
las-us,32934,198.233.122.154,2017-12-01T00:00:00Z,0,20,0,top
las-us,32934,208.44.237.122,2017-12-01T00:00:00Z,0,25,0,top
las-us,20940,216.206.47.190,2017-12-01T00:00:00Z,0,25,0,middle
las-us,20940,216.207.157.226,2017-12-01T00:00:00Z,0,26,0,middle
las-us,1299,62.115.12.93,2017-12-01T00:00:00Z,0,25,0,top
las-us,3561,63.146.26.118,2017-12-01T00:00:00Z,0,26,0,middle
las-us,6453,63.146.26.146,2017-12-01T00:00:00Z,0,23,0,middle
las-us,2828,63.146.26.150,2017-12-01T00:00:00Z,0,26,0,middle
las-us,3561,63.146.26.22,2017-12-01T00:00:00Z,0,25,0,middle
las-us,3257,63.146.26.246,2017-12-01T00:00:00Z,0,23,0,middle
las-us,6461,63.146.26.254,2017-12-01T00:00:00Z,0,22,0,top
las-us,3561,63.146.26.26,2017-12-01T00:00:00Z,0,22,0,middle
las-us,3561,63.146.26.46,2017-12-01T00:00:00Z,0,24,0,middle
las-us,6461,63.146.26.66,2017-12-01T00:00:00Z,0,26,0,top
las-us,3257,63.146.27.146,2017-12-01T00:00:00Z,0,27,0,middle
las-us,1299,63.146.27.198,2017-12-01T00:00:00Z,0,28,0,middle
las-us,1299,63.146.27.250,2017-12-01T00:00:00Z,0,26,0,middle
las-us,1273,63.146.27.30,2017-12-01T00:00:00Z,0,24,0,middle
las-us,2497,63.146.27.98,2017-12-01T00:00:00Z,0,1,0,text
las-us,714,63.147.70.238,2017-12-01T00:00:00Z,0,26,0,bottom
las-us,714,63.148.110.2,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,63.148.121.122,2017-12-01T00:00:00Z,0,25,0,top
las-us,20940,63.148.137.250,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,63.149.189.254,2017-12-01T00:00:00Z,0,25,0,middle
las-us,22822,63.149.192.206,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,63.150.8.182,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,63.151.132.210,2017-12-01T00:00:00Z,0,25,0,middle
las-us,32934,63.151.207.78,2017-12-01T00:00:00Z,0,25,0,text
las-us,22822,63.151.254.254,2017-12-01T00:00:00Z,3,13,0.142361111,middle
las-us,16509,63.158.0.210,2017-12-01T00:00:00Z,0,26,0,top
las-us,20940,63.158.61.138,2017-12-01T00:00:00Z,0,25,0,middle
las-us,8075,63.158.61.198,2017-12-01T00:00:00Z,0,26,0,middle
las-us,8075,63.233.107.246,2017-12-01T00:00:00Z,0,18,0,middle
las-us,3561,63.234.57.10,2017-12-01T00:00:00Z,0,25,0,middle
las-us,3561,63.235.40.206,2017-12-01T00:00:00Z,0,26,0,top
las-us,3356,63.235.41.122,2017-12-01T00:00:00Z,0,13,0,bottom
las-us,174,63.235.41.190,2017-12-01T00:00:00Z,0,26,0,middle
las-us,714,63.237.14.134,2017-12-01T00:00:00Z,0,26,0,top
las-us,714,63.237.14.138,2017-12-01T00:00:00Z,0,25,0,middle
las-us,15169,63.237.160.98,2017-12-01T00:00:00Z,29,0,0.186422414,top
las-us,16509,63.238.135.194,2017-12-01T00:00:00Z,0,16,0,text
las-us,714,63.238.71.90,2017-12-01T00:00:00Z,0,25,0,middle
las-us,6461,64.125.12.121,2017-12-01T00:00:00Z,0,25,0,middle
las-us,6461,64.125.12.77,2017-12-01T00:00:00Z,0,27,0,middle
las-us,6939,64.71.180.153,2017-12-01T00:00:00Z,0,16,0,text
las-us,6453,64.86.21.124,2017-12-01T00:00:00Z,0,25,0,top
las-us,16509,65.113.42.14,2017-12-01T00:00:00Z,0,25,0,top
las-us,16509,65.113.42.246,2017-12-01T00:00:00Z,0,25,0,middle
las-us,16509,65.113.42.250,2017-12-01T00:00:00Z,0,24,0,middle
las-us,20940,65.114.126.2,2017-12-01T00:00:00Z,0,25,0,middle
las-us,32934,65.115.0.110,2017-12-01T00:00:00Z,0,22,0,top
las-us,20940,65.115.215.174,2017-12-01T00:00:00Z,0,0,0,text
las-us,174,65.115.80.54,2017-12-01T00:00:00Z,0,24,0,middle
las-us,714,65.115.84.166,2017-12-01T00:00:00Z,0,26,0,middle
las-us,714,65.115.84.218,2017-12-01T00:00:00Z,0,13,0,middle
las-us,3561,65.120.23.18,2017-12-01T00:00:00Z,0,21,0,text
las-us,3561,65.120.23.194,2017-12-01T00:00:00Z,0,18,0,middle
las-us,3561,65.120.23.22,2017-12-01T00:00:00Z,0,25,0,text
las-us,20940,65.120.84.186,2017-12-01T00:00:00Z,0,27,0,middle
las-us,20940,65.122.109.226,2017-12-01T00:00:00Z,0,21,0,top
las-us,16509,65.122.235.170,2017-12-01T00:00:00Z,0,26,0,middle
las-us,16509,65.122.235.174,2017-12-01T00:00:00Z,0,26,0,middle
las-us,16509,65.122.235.178,2017-12-01T00:00:00Z,0,25,0,middle
las-us,20940,65.122.30.162,2017-12-01T00:00:00Z,0,25,0,middle
las-us,20940,65.124.168.170,2017-12-01T00:00:00Z,0,12,0,top
las-us,16509,65.126.18.10,2017-12-01T00:00:00Z,0,25,0,middle
las-us,16509,65.126.19.90,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,65.152.83.46,2017-12-01T00:00:00Z,0,26,0,middle
las-us,16509,65.153.118.122,2017-12-01T00:00:00Z,0,26,0,middle
las-us,20940,65.153.189.118,2017-12-01T00:00:00Z,0,24,0,top
las-us,16509,65.153.72.14,2017-12-01T00:00:00Z,0,26,0,middle
las-us,3356,65.154.149.246,2017-12-01T00:00:00Z,0,13,0,middle
las-us,3561,65.154.31.2,2017-12-01T00:00:00Z,0,12,0,middle
las-us,8075,65.156.60.218,2017-12-01T00:00:00Z,0,25,0,top
las-us,16509,67.132.144.250,2017-12-01T00:00:00Z,0,8,0,top
las-us,714,67.133.189.114,2017-12-01T00:00:00Z,0,25,0,middle
las-us,16509,67.133.224.194,2017-12-01T00:00:00Z,0,26,0,middle
las-us,16509,67.133.224.206,2017-12-01T00:00:00Z,0,23,0,text
las-us,20940,67.133.42.78,2017-12-01T00:00:00Z,0,26,0,text
las-us,1299,67.14.63.38,2017-12-01T00:00:00Z,0,23,0,middle
las-us,3356,67.63.236.74,2017-12-01T00:00:00Z,0,17,0,middle
las-us,16509,72.165.86.74,2017-12-01T00:00:00Z,0,24,0,text
las-us,16509,72.165.86.90,2017-12-01T00:00:00Z,0,25,0,middle
las-us,3356,75.163.31.254,2017-12-01T00:00:00Z,1,27,0.052083333,top
lex-us,3356,4.68.72.197,2017-09-01T00:00:00Z,0,0,0,text
lex-us,701,66.109.6.179,2017-10-01T00:00:00Z,0,5,0,text
lex-us,701,66.109.6.181,2017-10-01T00:00:00Z,0,2,0,bottom
lex-us,701,66.109.6.209,2017-10-01T00:00:00Z,0,5,0,bottom
lex-us,701,66.109.9.105,2017-10-01T00:00:00Z,0,5,0,bottom
lex-us,20940,107.14.16.194,2017-11-01T00:00:00Z,0,22,0,text
lex-us,20940,107.14.17.173,2017-11-01T00:00:00Z,0,20,0,text
lex-us,16509,107.14.17.215,2017-11-01T00:00:00Z,0,28,0,text
lex-us,3356,107.14.17.252,2017-11-01T00:00:00Z,0,4,0,text
lex-us,2386,107.14.19.126,2017-11-01T00:00:00Z,0,29,0,text
lex-us,701,152.179.105.37,2017-11-01T00:00:00Z,0,29,0,text
lex-us,701,152.179.241.97,2017-11-01T00:00:00Z,0,11,0,text
lex-us,32934,209.18.36.21,2017-11-01T00:00:00Z,0,30,0,text
lex-us,20940,209.18.36.43,2017-11-01T00:00:00Z,0,7,0,text
lex-us,5769,216.113.125.77,2017-11-01T00:00:00Z,0,29,0,text
lex-us,8075,24.27.236.117,2017-11-01T00:00:00Z,0,17,0,text
lex-us,6461,24.27.236.145,2017-11-01T00:00:00Z,1,14,0.0625,text
lex-us,16509,24.27.236.29,2017-11-01T00:00:00Z,0,23,0,text
lex-us,16509,24.27.236.42,2017-11-01T00:00:00Z,0,24,0,text
lex-us,16509,24.27.236.44,2017-11-01T00:00:00Z,0,24,0,text
lex-us,16509,24.27.236.46,2017-11-01T00:00:00Z,0,21,0,text
lex-us,2906,24.27.236.89,2017-11-01T00:00:00Z,0,26,0,text
lex-us,2906,24.27.236.91,2017-11-01T00:00:00Z,0,26,0,text
lex-us,16509,52.95.219.78,2017-11-01T00:00:00Z,0,27,0,text
lex-us,6453,63.243.205.37,2017-11-01T00:00:00Z,2,17,0.239583333,text
lex-us,6461,64.125.12.229,2017-11-01T00:00:00Z,0,18,0,text
lex-us,6939,64.62.153.205,2017-11-01T00:00:00Z,0,27,0,text
lex-us,6453,64.86.79.97,2017-11-01T00:00:00Z,0,25,0,text
lex-us,2386,66.109.1.138,2017-11-01T00:00:00Z,0,29,0,text
lex-us,701,66.109.6.179,2017-11-01T00:00:00Z,0,0,0,text
lex-us,701,66.109.6.181,2017-11-01T00:00:00Z,0,0,0,text
lex-us,701,66.109.6.209,2017-11-01T00:00:00Z,0,0,0,text
lex-us,20940,66.109.7.46,2017-11-01T00:00:00Z,0,16,0,text
lex-us,701,66.109.9.105,2017-11-01T00:00:00Z,0,0,0,text
lex-us,6453,66.110.57.97,2017-11-01T00:00:00Z,0,24,0,text
lex-us,6453,66.110.59.81,2017-11-01T00:00:00Z,0,27,0,text
lex-us,6453,66.110.96.13,2017-11-01T00:00:00Z,0,22,0,text
lex-us,6453,70.61.231.138,2017-11-01T00:00:00Z,1,29,0.09375,text
lex-us,3356,74.218.238.74,2017-11-01T00:00:00Z,0,12,0,bottom
lex-us,2386,96.11.7.194,2017-11-01T00:00:00Z,0,30,0,text
lex-us,2386,107.14.19.126,2017-12-01T00:00:00Z,0,20,0,text
lex-us,701,107.14.19.99,2017-12-01T00:00:00Z,0,17,0,text
lex-us,701,152.179.241.97,2017-12-01T00:00:00Z,0,26,0,text
lex-us,701,204.148.11.85,2017-12-01T00:00:00Z,0,20,0,text
lex-us,20940,209.18.36.43,2017-12-01T00:00:00Z,0,2,0,text
lex-us,6939,216.66.41.237,2017-12-01T00:00:00Z,0,27,0,text
lex-us,6453,216.6.87.149,2017-12-01T00:00:00Z,0,21,0,text
lex-us,6461,24.27.236.145,2017-12-01T00:00:00Z,0,23,0,text
lex-us,16509,24.27.236.44,2017-12-01T00:00:00Z,0,25,0,text
lex-us,16509,24.27.236.46,2017-12-01T00:00:00Z,0,25,0,text
lex-us,6461,64.125.12.229,2017-12-01T00:00:00Z,0,25,0,text
lex-us,6939,64.62.153.205,2017-12-01T00:00:00Z,0,23,0,text
lex-us,6453,64.86.79.97,2017-12-01T00:00:00Z,0,24,0,text
lex-us,174,66.109.5.119,2017-12-01T00:00:00Z,0,20,0,text
lex-us,701,66.109.6.171,2017-12-01T00:00:00Z,0,17,0,text
lex-us,20940,66.109.7.46,2017-12-01T00:00:00Z,0,26,0,bottom
lex-us,6453,66.110.57.97,2017-12-01T00:00:00Z,1,25,0.270833333,text
lex-us,6453,66.110.59.81,2017-12-01T00:00:00Z,0,23,0,text
lex-us,6453,66.110.96.13,2017-12-01T00:00:00Z,0,22,0,text
lex-us,6453,66.110.96.53,2017-12-01T00:00:00Z,0,28,0,text
lex-us,6453,70.61.231.138,2017-12-01T00:00:00Z,0,27,0,text
lex-us,3356,74.218.238.74,2017-12-01T00:00:00Z,0,29,0,top
lex-us,3356,4.68.72.197,2017-04-01T00:00:00Z,0,0,0,text
lex-us,3356,66.109.9.130,2017-04-01T00:00:00Z,1,6,0.072916667,bottom
lex-us,3356,4.68.72.197,2017-05-01T00:00:00Z,1,0,0.041666667,text
lex-us,3356,4.68.72.197,2017-06-01T00:00:00Z,0,0,0,text
lex-us,32934,66.109.9.29,2017-06-01T00:00:00Z,0,17,0,text
lex-us,32934,24.27.236.17,2017-07-01T00:00:00Z,0,10,0,text
lex-us,3356,4.68.72.197,2017-07-01T00:00:00Z,0,0,0,text
lex-us,32934,66.109.9.29,2017-07-01T00:00:00Z,0,11,0,text
lex-us,3356,4.68.72.197,2017-08-01T00:00:00Z,0,0,0,bottom
mnz-us,714,157.130.230.102,2017-07-01T00:00:00Z,1,24,0.145833333,top
mnz-us,23148,202.130.165.98,2017-07-01T00:00:00Z,2,29,0.369791667,text
mnz-us,20940,204.148.11.134,2017-07-01T00:00:00Z,0,2,0,bottom
mnz-us,714,204.148.11.254,2017-07-01T00:00:00Z,0,30,0,text
mnz-us,2906,204.148.22.46,2017-07-01T00:00:00Z,0,25,0,top
mnz-us,15169,204.148.79.46,2017-07-01T00:00:00Z,27,4,0.082175926,text
mnz-us,16509,204.148.85.14,2017-07-01T00:00:00Z,0,29,0,bottom
mnz-us,15169,96.236.104.66,2017-07-01T00:00:00Z,27,4,0.081018519,text
mnz-us,714,152.179.236.190,2017-08-01T00:00:00Z,0,9,0,text
mnz-us,714,152.179.48.226,2017-08-01T00:00:00Z,0,2,0,text
mnz-us,714,152.179.48.230,2017-08-01T00:00:00Z,0,11,0,text
mnz-us,16509,152.179.92.186,2017-08-01T00:00:00Z,0,12,0,text
mnz-us,23148,157.130.160.238,2017-08-01T00:00:00Z,0,13,0,text
mnz-us,16509,157.130.186.22,2017-08-01T00:00:00Z,0,7,0,text
mnz-us,9318,157.130.186.66,2017-08-01T00:00:00Z,0,7,0,text
mnz-us,23148,157.130.206.38,2017-08-01T00:00:00Z,0,15,0,text
mnz-us,10912,157.130.246.190,2017-08-01T00:00:00Z,0,14,0,text
mnz-us,23148,202.130.165.98,2017-08-01T00:00:00Z,2,12,0.302083333,text
mnz-us,20940,204.148.11.134,2017-08-01T00:00:00Z,0,2,0,text
mnz-us,2906,204.148.29.2,2017-08-01T00:00:00Z,0,12,0,middle
mnz-us,15169,204.148.79.46,2017-08-01T00:00:00Z,12,3,0.087673611,text
mnz-us,23148,63.65.188.78,2017-08-01T00:00:00Z,0,15,0,middle
mnz-us,15169,96.236.104.66,2017-08-01T00:00:00Z,11,4,0.100378788,text
mnz-us,16509,152.179.21.38,2017-09-01T00:00:00Z,0,18,0,middle
mnz-us,714,152.179.236.190,2017-09-01T00:00:00Z,0,29,0,text
mnz-us,16509,157.130.186.22,2017-09-01T00:00:00Z,0,27,0,text
mnz-us,9318,157.130.186.66,2017-09-01T00:00:00Z,0,23,0,text
mnz-us,23148,202.130.165.98,2017-09-01T00:00:00Z,0,29,0,text
mnz-us,20940,204.148.11.134,2017-09-01T00:00:00Z,0,3,0,text
mnz-us,32934,204.148.14.174,2017-09-01T00:00:00Z,0,18,0,bottom
mnz-us,2906,204.148.29.2,2017-09-01T00:00:00Z,0,29,0,text
mnz-us,15169,204.148.79.46,2017-09-01T00:00:00Z,14,14,0.055803571,text
mnz-us,6453,216.6.87.33,2017-09-01T00:00:00Z,0,28,0,top
mnz-us,23148,63.65.188.78,2017-09-01T00:00:00Z,0,29,0,text
mnz-us,15169,96.236.104.66,2017-09-01T00:00:00Z,18,12,0.05787037,text
mnz-us,16509,152.179.21.38,2017-10-01T00:00:00Z,1,16,0.072916667,top
mnz-us,16509,152.179.224.174,2017-10-01T00:00:00Z,0,15,0,text
mnz-us,16509,152.179.92.186,2017-10-01T00:00:00Z,0,28,0,text
mnz-us,23148,157.130.160.238,2017-10-01T00:00:00Z,0,31,0,text
mnz-us,16509,157.130.186.22,2017-10-01T00:00:00Z,0,30,0,middle
mnz-us,23148,157.130.206.38,2017-10-01T00:00:00Z,0,31,0,text
mnz-us,1299,157.130.91.86,2017-10-01T00:00:00Z,0,0,0,top
mnz-us,23148,202.130.165.98,2017-10-01T00:00:00Z,0,24,0,text
mnz-us,8075,204.148.11.18,2017-10-01T00:00:00Z,1,30,0.0625,text
mnz-us,32934,204.148.14.174,2017-10-01T00:00:00Z,4,10,0.049479167,bottom
mnz-us,2906,204.148.22.62,2017-10-01T00:00:00Z,1,26,0.0625,text
mnz-us,2906,204.148.29.2,2017-10-01T00:00:00Z,0,28,0,text
mnz-us,2906,204.148.29.38,2017-10-01T00:00:00Z,0,0,0,text
mnz-us,15169,204.148.79.46,2017-10-01T00:00:00Z,15,16,0.05625,text
mnz-us,2828,204.255.168.226,2017-10-01T00:00:00Z,0,30,0,top
mnz-us,15169,96.236.104.66,2017-10-01T00:00:00Z,17,13,0.058210784,text
mnz-us,2914,129.250.8.209,2017-11-01T00:00:00Z,0,24,0,top
mnz-us,1321,139.4.72.98,2017-11-01T00:00:00Z,0,28,0,text
mnz-us,16509,152.179.224.174,2017-11-01T00:00:00Z,0,15,0,text
mnz-us,22822,152.179.48.178,2017-11-01T00:00:00Z,0,22,0,text
mnz-us,714,152.179.48.230,2017-11-01T00:00:00Z,0,20,0,top
mnz-us,16509,152.179.50.58,2017-11-01T00:00:00Z,0,28,0,middle
mnz-us,16509,152.179.92.186,2017-11-01T00:00:00Z,0,26,0,text
mnz-us,23148,157.130.160.238,2017-11-01T00:00:00Z,3,27,0.107638889,text
mnz-us,16509,157.130.186.22,2017-11-01T00:00:00Z,0,27,0,bottom
mnz-us,9318,157.130.186.66,2017-11-01T00:00:00Z,5,20,0.158333333,top
mnz-us,23148,157.130.206.38,2017-11-01T00:00:00Z,2,28,0.072916667,text
mnz-us,23148,202.130.165.98,2017-11-01T00:00:00Z,0,25,0,text
mnz-us,8075,204.148.11.18,2017-11-01T00:00:00Z,4,26,0.135416667,middle
